sample,nIGH,nIGK,nIGL,nTCRA,nTCRB,nTCRD,nTCRG, loadIGH,loadIGK,loadIGL,loadTCRA,loadTCRB,loadTCRD,loadTCRG,alphaIGH,alphaIGK,alphaIGL,alphaTCRA,alphaTCRB,alphaTCRD,alphaTCRG
693e7634-9033-4f5e-bd11-bd811bc14643_gdc_realn_rehead,21,399,119,110,4,4,0,99,3320,815,756,9,11,0,2.7870399663285204,4.717621845993806,4.07924638830144,3.9067790753806118,1.3689223607402192,1.3421131789144003,0
6a0cd3af-dcb9-484c-b1b3-9775f0d420d6_gdc_realn_rehead,8,108,54,28,4,0,0,38,417,563,231,9,0,0,1.728832860014614,4.301018049569877,2.566621541884119,2.463902674444156,1.3689223607402192,0,0
6a30bada-db34-45d8-af22-2a185cfc120b_gdc_realn_rehead,1,25,7,27,0,1,0,3,242,38,155,0,3,0,-0.0,2.4076925991644216,1.7753395906901943,2.4805049779131974,0,-0.0,0
6b2a28d5-bd0a-4d50-93e2-eb30e1df63de_gdc_realn_rehead,2,76,32,9,0,0,0,17,306,102,54,0,0,0,0.362210557135449,4.004774099004315,3.309225645316589,1.7763346174386045,0,0,0
6b7dbced-5cd2-47b2-96c8-595f96022294_gdc_realn_rehead,29,213,88,60,4,0,0,457,6252,1547,3732,12,0,0,2.4043965876472218,2.742500326938521,3.1246845602427715,1.069331006752149,1.242453324894,0,0
6b81ca60-c91e-447d-8658-d3797422e4c7_gdc_realn_rehead,13,278,72,50,0,0,0,89,1004,258,261,0,0,0,2.251008729850979,5.447118239794568,4.036066154622526,3.351193969091251,0,0,0
6c329a5f-3866-4cc1-9d5e-a43413d188b5_gdc_realn_rehead,18,224,70,51,1,3,0,70,749,253,182,2,11,0,2.570430375803615,5.177912752109088,3.8735834075446935,3.5578343673860644,-0.0,1.0361987848192837,0
6cb90565-9ca5-48ee-a258-40ea601c7380_gdc_realn_rehead,111,1459,304,368,2,7,0,495,12221,1704,257752,12,21,0,4.379135940186844,6.584969211540558,5.153413139485393,0.32285193748252716,0.5623351446188083,1.8973675671137709,0
6cf978de-3700-4532-812a-ea18e9db99d0_gdc_realn_rehead,144,1375,499,310,6,11,0,634,9622,3319,2005,13,24,0,4.657429269096374,6.262803689195808,5.563315207368642,4.727263813490964,1.7782333057997073,2.3693821196946767,0
6d839a7d-c199-46ba-a724-567e412491f9_gdc_realn_rehead,128,1511,532,316,3,17,0,922,21828,9587,2985,8,97,0,4.14858755072734,6.035483268922297,4.2949228467416445,4.764937107099483,1.0397207708399179,2.1494345149824654,0
6dc766aa-8f14-45fb-9fda-91c3cad1b887_gdc_realn_rehead,3,92,38,31,1,0,0,13,1069,191,173,2,0,0,1.0123308391031733,2.616104932226421,3.1613819865356403,2.7603969365421457,-0.0,0,0
6dcb57d4-3e2c-4331-82ac-118c090939c8_gdc_realn_rehead,82,1212,429,274,2,7,2,586,21607,5335,1537,5,63,7,3.83854127808746,5.487307057275255,4.74170392940215,5.144594959957613,0.6730116670092565,1.3645974701740713,0.6829081047004717
6dd4b73b-402d-40c7-bdf9-88d9e0b884fd_gdc_realn_rehead,49,707,234,192,1,4,0,510,7816,2093,24646,2,16,0,3.0329473938818063,5.3100357203754,4.509519751352781,0.4893479480022029,-0.0,1.3050963719483404,0
6e3dbbf4-ea7c-438f-a944-55adb7c291d5_gdc_realn_rehead,108,1133,433,243,11,8,0,842,17255,7870,2198,36,91,0,4.069668067365408,5.241232693450905,3.2892371565471756,3.8958599123692697,2.267222276864666,1.5651117615471133,0
6e4ac635-355c-400e-ac34-b1dd2731083c_gdc_realn_rehead,215,1773,1109,416,13,15,0,3573,56853,36780,6972,98,118,0,4.208405750799963,5.568914193070106,4.974570387252227,4.346710459896786,2.062557709286265,2.1168085615908376,0
6e627740-aff8-401c-a422-72124ddcc3bb_gdc_realn_rehead,35,554,200,136,8,1,0,172,4846,1386,861,21,3,0,3.225346585794899,5.649890055579756,4.54656773778894,4.181014740932673,1.979562444957137,-0.0,0
6e6c5ce6-22d8-415b-bf7e-ebd17aafa134_gdc_realn_rehead,52,1217,303,237,5,5,0,362,27452,3542,3248,35,22,0,3.232318090346313,5.150026934950264,4.597533935474986,4.167906547115804,1.098796330701718,1.294545165844896,0
6e775578-86ad-4eed-a8fc-04e6932fb458_gdc_realn_rehead,35,220,149,51,1,3,0,115,976,1227,725,2,7,0,3.3762863884618057,4.9853774419739345,3.964110472129999,1.889981908508375,-0.0,1.0789922078775833,0
6e7c601a-fcc9-4900-9fab-9fee704870c0_gdc_realn_rehead,61,1119,383,285,1,6,1,319,11088,2732,2134,2,29,2,3.7851351478342807,6.148637431576109,5.197782921203414,4.982534727346139,-0.0,1.5083602410120365,-0.0
6ee0d570-56f7-4f3b-b4ef-3b61bcbbd80a_gdc_realn_rehead,128,1611,564,423,13,15,1,549,15181,5078,6809,28,251,3,4.431646177236358,6.241640900347041,4.87973437504554,2.7100698800043794,2.552171949306366,1.7125756025652534,-0.0
6fc2c0be-53ca-418f-af9b-0a3a20640519_gdc_realn_rehead,22,425,33,144,0,3,0,122,2530,117,32643,0,6,0,2.604680812875667,5.584376953429598,3.3609694331859195,0.22982124794591427,0,1.0986122886681096,0
6fe45113-a972-4513-a09d-7ee22735cc2f_gdc_realn_rehead,47,747,225,164,1,5,0,212,5331,1023,1720,2,16,0,3.2687997397652633,5.861823305399913,5.033693124446976,3.7167715857742003,-0.0,1.5437891850588952,0
700b909a-e581-4838-b3c1-b94a6af9094d_gdc_realn_rehead,36,637,229,175,1,4,0,153,3102,1177,738,2,8,0,3.1314879127014823,5.910976989235151,4.99593679775635,4.76037673428772,-0.0,1.3862943611198906,0
7089a19e-1191-43cb-8eb5-e727e3c11568_gdc_realn_rehead,89,947,424,230,1,13,0,864,28797,9276,2749,2,136,0,3.826120903834978,4.526805424682852,4.516411233026869,4.441132132388071,-0.0,1.850809849963711,0
71422d62-6272-4057-a44c-dd1933eaa8b8_gdc_realn_rehead,19,524,132,104,1,4,0,53,3443,531,448,2,12,0,2.861335057371807,5.194554058537785,4.655094858606315,4.154950062754054,-0.0,1.3579778549873243,0
71ec6db2-83f0-46c0-bad4-eb6185f424dc_gdc_realn_rehead,17,362,107,69,5,0,0,113,2915,507,1044,17,0,0,2.220993780644194,4.678530024875877,4.260218244170153,1.5490978200212657,1.5643701028927681,0,0
71f1c38b-f8a7-444c-bd95-4ba50b20b658_gdc_realn_rehead,12,185,77,47,0,0,0,31,696,307,227,0,0,0,2.4141745044461573,4.774994880320377,4.027490561400757,2.4748543808988814,0,0,0
7237da0d-6f03-4ad6-ade0-53cdfa9d9d36_gdc_realn_rehead,65,1052,336,333,3,8,0,494,9245,2464,11052,7,60,0,3.044615621995479,5.755492510392932,4.981752012576512,1.355598038130536,1.0789922078775833,1.40439797607862,0
72554f0b-f5dc-4b2d-9bd4-e8905ea76a97_gdc_realn_rehead,30,412,83,168,2,2,0,134,2463,367,20266,20,4,0,3.1760179210864248,5.567321709418002,4.088522077082276,0.5109839910328996,0.42270908780599087,0.6931471805599453,0
726e24ff-5bc5-4ca4-ba0e-921acd58de55_gdc_realn_rehead,34,440,180,101,2,6,0,204,4185,1738,547,19,33,0,2.9903846376445804,4.893185898490752,3.9031121454261255,4.106957681861139,0.336495757583516,1.3494233038031358,0
733f7529-2a95-4998-9ef6-ee51ee94219b_gdc_realn_rehead,23,365,90,90,3,1,0,188,11143,551,6688,6,8,0,2.616283454711551,4.124758487715917,3.8796410475724974,0.6895080232374363,1.0986122886681096,-0.0,0
7340ec23-6cc9-40cc-928a-5e7ef7aee6d2_gdc_realn_rehead,75,1120,413,277,7,12,0,678,11803,4133,9057,23,123,0,3.5034788276280895,5.996046523453807,4.7933153023233315,1.340733838416586,1.8765449298378165,1.2723847613770225,0
73bb0d91-eaf6-4cc0-bfc5-7d62d7c47c9c_gdc_realn_rehead,0,0,0,357,0,0,0,0,0,0,3538,0,0,0,0,0,0,4.675304857078027,0,0,0
7441bfa1-cfbc-4032-b321-73c63e3e03f4_gdc_realn_rehead,19,190,91,63,13,1,2,73,1570,600,1877,89,4,6,2.7931870841972137,3.8895685107152063,3.5626629253529747,0.8846892724243511,2.1076066472740704,-0.0,0.6365141682948128
74be9457-39ce-4029-9076-53b0e57d2067_gdc_realn_rehead,55,410,180,158,3,8,2,1009,6498,2506,2292,6,91,4,2.434858544586445,4.0861137946192345,3.7987807211142184,3.141160093367689,1.0986122886681096,1.3528792834681775,0.6931471805599453
74ed9e1a-5263-4d95-8ff9-63e5dc9b91b1_gdc_realn_rehead,99,1487,501,389,10,16,0,1153,93149,12685,30008,42,249,0,3.1512570138888143,3.683026434282205,3.9033070283623283,1.489494875778244,2.0947643313985957,1.6469145852776808,0
7505607d-48c9-43ab-bce8-283ff7d6ce6c_gdc_realn_rehead,102,1126,475,211,7,8,0,1098,22300,7777,31072,17,407,0,3.71948307170229,5.512247291089562,4.803775403688898,0.48025650532247993,1.8705688894156367,0.2880669016105077,0
7548dffa-bc4a-41f8-aa23-ad733e82706f_gdc_realn_rehead,23,333,108,53,8,4,1,104,3536,999,821,29,9,2,2.943265235732813,4.552481709411752,3.171391126737819,2.532209043943239,1.8772995655520197,1.3689223607402192,-0.0
755cf943-64da-48f7-9c92-ebda57d9253a_gdc_realn_rehead,10,403,238,111,3,7,0,29,1342,805,1451,6,15,0,2.1776057946561216,5.7714044772128705,5.115168892789821,1.785732202884024,1.0986122886681096,1.933809998920632,0
75f17276-0648-4ecd-9381-82febb3df410_gdc_realn_rehead,37,572,204,126,6,5,0,336,6278,3606,3164,22,37,0,2.345775609483144,5.14889295703425,3.174298400650994,1.8811560066070345,1.6006824746649548,1.0075635066636242,0
761d3c86-fe0a-4e2f-a766-bc55f5eb60ca_gdc_realn_rehead,168,2165,615,757,3,29,1,814,20866,3826,7354,9,174,2,4.577731812068153,6.533389300310804,5.798160400096252,4.557763934422945,0.9950269901795212,2.7750522964574906,-0.0
766f3ef2-d1a3-46a8-9881-966e8e2b9b02_gdc_realn_rehead,15,277,98,99,2,2,1,45,1140,423,27120,7,7,2,2.626322326838202,5.145838052085106,4.084595547865472,0.16358604682616656,0.5982695885852573,0.5982695885852573,-0.0
76a0703a-0540-4ca8-baa8-128a52b0846d_gdc_realn_rehead,100,1605,733,343,12,14,0,585,17064,6310,2619,39,63,0,3.99038467133166,6.451184964156729,5.75807905555904,4.8439844209862635,2.38362072377785,2.465908581663901,0
76a97a0e-a66b-4439-9b16-ea841f882758_gdc_realn_rehead,82,0,0,151,0,0,0,969,0,0,1728,0,0,0,2.645609823839963,0,0,3.544955166051726,0,0,0
77d538f8-67ac-46df-ae0d-1b5d15aca322_gdc_realn_rehead,265,2518,1260,634,12,18,0,2720,42748,24300,12421,53,165,0,4.454060621216843,6.461962321120394,4.736370094987937,3.094500808538628,2.211559607802803,2.2741903071998886,0
78c51f79-089a-42e5-acb7-4ba3daef41af_gdc_realn_rehead,17,341,172,112,0,3,0,62,1843,784,1449,0,7,0,2.532825618395866,5.059205805707533,4.754262464484072,2.0571572814079526,0,1.0789922078775833,0
792a9dd3-28b5-42f5-aa23-e64f47995f9a_gdc_realn_rehead,19,334,83,121,1,1,0,49,1564,413,4929,2,3,0,2.844800087236343,5.2473942676250145,3.7145284464726425,0.7475587101395541,-0.0,-0.0,0
79c5c92d-4f9b-4495-b9ce-957581959297_gdc_realn_rehead,97,1060,253,259,9,8,0,1356,25562,2879,3645,27,51,0,3.3601344707423237,5.16629098677362,4.185367983225537,4.261246828457944,2.0112271958282557,1.719482903786168,0
7bf2426a-6731-4065-a201-8bce925a16f6_gdc_realn_rehead,16,178,72,48,1,1,0,74,932,327,315,2,14,0,2.295209263807937,4.455315785819476,3.7032716852899936,2.6760197868025997,-0.0,-0.0,0
7c655f4f-eb75-41be-9aba-69dd050a6dd9_gdc_realn_rehead,12,180,69,60,0,0,0,44,669,352,7537,0,0,0,2.2971928933268617,4.953567721731577,3.492627944111143,0.2744031556687828,0,0,0
7e92084b-a836-48c0-8868-5704aae62707_gdc_realn_rehead,27,585,234,190,3,2,0,121,5673,2066,7567,9,9,0,2.959786269552261,5.478741784104442,4.349587336212926,1.5078093036620415,0.9950269901795212,0.5297061990576545,0
7f274fba-b331-4f6d-b257-66767f383ca8_gdc_realn_rehead,2,31,13,17,0,0,0,6,77,36,43,0,0,0,0.6365141682948128,3.370348031772219,2.4298881513461446,2.7173706343074917,0,0,0
7f52e834-0d94-4b6a-8c0d-3648a26c74c7_gdc_realn_rehead,70,531,353,126,4,2,0,505,8307,6712,23010,10,12,0,3.637294638115323,4.5799150647914075,4.08588218295747,0.23863710497792526,1.3321790402101223,0.6365141682948128,0
800ca390-3744-4ff0-a06a-24f0f003a956_gdc_realn_rehead,56,535,112,192,1,2,0,316,4961,616,254574,2,13,0,3.583203107987415,5.167439413746763,4.24938132164119,0.14452183187589704,-0.0,0.4293230219306162,0
80146f71-c080-4e91-8965-e385428ba930_gdc_realn_rehead,37,522,237,108,3,2,0,202,2784,1197,2215,9,6,0,3.2209032655277148,5.797593040411131,5.1037493093136845,1.4603656243096583,0.9950269901795212,0.6365141682948128,0
80c84645-5441-4a13-9b44-c5d6b4909d93_gdc_realn_rehead,192,1616,650,320,6,7,2,1377,29173,13214,4512,15,53,4,4.663548195659275,5.9630813595675285,4.4760596201985905,4.4199198454779625,1.7489707507713135,1.6524742958061043,0.6931471805599453
8119c9fe-3782-4452-b257-e508264b8fd1_gdc_realn_rehead,47,643,221,177,2,5,0,291,4014,1172,1693,11,10,0,3.0553555571750315,5.632907779806787,4.743083824483842,3.536794466014642,0.47413931305783735,1.6094379124341005,0
81262d4b-a7e0-41fe-a474-03773d38e05e_gdc_realn_rehead,8,210,113,47,1,0,0,76,1995,3470,249,2,0,0,1.715210192210284,3.8957631287664847,1.3755611218441282,3.4577672682451777,-0.0,0,0
815e2d8c-0ef5-4600-a6fb-d5878a67bee2_gdc_realn_rehead,184,2328,497,765,9,31,1,2690,49329,5771,10302,22,175,4,3.8952350252747396,5.621344901918566,4.950678114295685,4.903297509815999,2.0982737395252498,2.881776287040433,-0.0
81b1a729-4023-467f-b33c-036c59ca0942_gdc_realn_rehead,164,1668,763,598,8,29,0,795,12835,4677,4845,27,116,0,4.378429652833872,6.534934506297122,6.005306828346265,4.320782990448998,1.9834932100421985,3.149440027018446,0
821336cd-4fc5-4050-8e19-92549c352dce_gdc_realn_rehead,15,230,89,57,0,0,0,37,728,230,196,0,0,0,2.6532617312664546,5.251467759672077,4.396363452673746,3.5783220982769164,0,0,0
8240cbf4-714b-4f3e-8b66-1d54bcf5700c_gdc_realn_rehead,41,572,177,102,5,2,1,872,10077,2216,1829,10,25,3,1.983554616349175,4.466749146403963,4.133240894161387,2.538618644482168,1.6094379124341005,0.6534181947937018,-0.0
824c3b4a-f4ef-4f2c-884b-7775b0c2c577_gdc_realn_rehead,217,2375,608,511,2,23,1,2671,82507,11019,5776,4,69,2,4.490034287030326,5.663066479867848,4.582158608299564,4.499270818754537,0.6931471805599453,2.9398824586519416,-0.0
829fab3d-092a-48a2-9949-fc3fd625658d_gdc_realn_rehead,16,481,214,114,4,3,0,79,6164,4051,1374,17,10,0,2.4234535432138844,4.878429214086602,3.6846928263174714,3.062958177090978,1.036993868518466,1.0296530140645737,0
83600741-60b2-459d-b47d-38d532dfe1fc_gdc_realn_rehead,42,842,273,207,4,9,0,264,8548,2181,1751,10,65,0,3.3894257190938175,5.8927019677757615,4.98858339630271,4.50839835230623,1.366158847569202,1.8343233427638812,0
841873e1-5f4c-4021-945a-59dd15d96f87_gdc_realn_rehead,8,135,39,31,2,1,0,33,440,135,127,4,2,0,1.507162072617947,4.600369858635337,3.427581878741024,3.063863056015234,0.6931471805599453,-0.0,0
8442e31c-0e0a-4106-8113-d8d648ea5139_gdc_realn_rehead,24,430,121,80,1,2,0,156,2085,464,502,2,13,0,2.407161126643073,5.619102439195469,4.32113800199789,3.3034272772775966,-0.0,0.6172417697303416,0
846a989a-1bd0-482f-b093-a34f56557a17_gdc_realn_rehead,18,370,155,115,10,3,1,51,1817,571,457,31,10,2,2.808233584645069,4.84032845129344,4.79380319594765,4.328876362885048,2.0929895990572884,0.9502705392332347,-0.0
84bfd434-d3c1-435c-a185-f30ad364b69e_gdc_realn_rehead,22,470,158,146,2,2,1,71,2296,715,6817,12,4,2,2.85219700365662,5.6806744111393845,4.6975973332287335,0.7255199346407363,0.6931471805599453,0.6931471805599453,-0.0
853f1e79-a859-434a-af7f-7aca87834957_gdc_realn_rehead,4,220,71,48,0,1,0,8,926,285,421,0,6,0,1.3862943611198906,4.944567285942149,4.021822611747347,2.0705132738015752,0,-0.0,0
8552374a-12c5-4454-9ced-93fe870ecf08_gdc_realn_rehead,147,1734,684,669,18,15,2,2691,32537,12122,12736,75,77,9,2.3936661388963256,5.495442800610803,4.437127408379739,3.743505440732004,2.6202402429883946,2.3883093931487913,0.6365141682948128
867a69db-f274-40e5-9545-6c40400031be_gdc_realn_rehead,29,619,194,75,0,2,1,131,8795,1626,738,0,23,2,3.0692067493025155,4.816222633206897,4.667560875006013,2.612602366187122,0,0.46203690946645704,-0.0
86b579b8-0ae6-4497-abd6-96920e08f7eb_gdc_realn_rehead,5,140,34,69,2,0,0,11,553,213,13060,4,0,0,1.594166699118017,4.476288020498958,2.758913417648335,0.1741124302481998,0.6931471805599453,0,0
8835a464-dcad-469a-8534-0e4c16db92ad_gdc_realn_rehead,169,2101,641,500,6,9,0,2172,20622,5294,3296,13,22,0,2.621433088936114,5.880205406493525,4.802119731895732,4.781188095600502,1.7782333057997073,2.161287119576154,0
884116a9-378a-4513-b4ce-494e8cf64636_gdc_realn_rehead,313,3902,1255,935,15,35,0,2061,56053,13707,8645,48,205,0,5.171916353914937,7.03945716332825,5.91418896598583,5.7662029688126895,2.407530537078403,3.2043354161285484,0
8885eb17-5ec1-49c2-aa4e-01c7750f7560_gdc_realn_rehead,70,970,351,243,9,5,0,456,13580,4003,1799,24,11,0,3.7614256775310935,5.379236593143587,4.800523822704988,4.85481088140232,2.127805078707374,1.5941666991180168,0
890fb8b9-b15e-4131-9b35-4b6244999caa_gdc_realn_rehead,12,193,71,42,5,1,0,52,5219,857,3472,17,2,0,2.328709143692389,2.5516246770266915,2.883885945086377,0.6585529331750021,1.4828233757680687,-0.0,0
891f2aa5-9a6c-4179-b92f-67a934c073f0_gdc_realn_rehead,26,1176,390,261,6,7,0,111,7431,1971,2332,15,48,0,2.8493291095879507,6.352285291625092,5.497043554492182,3.3704887160167116,1.7489707507713135,1.3728052875300478,0
89b85540-2c4d-4f9a-8ca1-f5f4d96485f2_gdc_realn_rehead,18,200,88,37,7,1,0,108,1991,710,181,21,7,0,2.2985880044769513,4.389806687705309,3.8040383469710615,3.1849027193043926,1.8853355890558803,-0.0,0
89ec7b58-b42c-45fb-a42f-52a86370d49a_gdc_realn_rehead,6,149,32,29,0,0,0,18,555,224,1167,0,0,0,1.7540041277179668,4.599717748398815,2.3897429888032136,0.5469639822326292,0,0,0
8a036b15-e79e-4e26-8700-cc6ff96ae01f_gdc_realn_rehead,78,1667,762,422,4,8,0,304,10672,4694,2228,8,31,0,4.039237628312489,6.557456691141902,5.891979898079628,5.342955542067183,1.3862943611198906,1.9141129072998833,0
8a3e0f0a-4f0e-4f0f-8b3e-9fceba7b5f5f_gdc_realn_rehead,80,1334,393,351,5,10,0,304,9465,2098,3221,12,32,0,4.040596789068616,6.538938797091563,5.462760449402927,3.402789026034658,1.5607104090414063,2.1794263332487627,0
8aa57653-1e89-444f-82d1-288c5561fbbe_gdc_realn_rehead,94,1209,393,304,11,12,1,593,15820,6261,2751,38,137,2,3.932179954338821,5.813579819373409,4.174310627208925,4.707335513680419,2.177615725211851,2.06229357438101,-0.0
8acd9f3f-b203-4c9e-b374-326e3566b170_gdc_realn_rehead,1,11,5,29,0,0,0,2,28,14,1624,0,0,0,-0.0,2.3419942522324244,1.5498260458782016,0.34365006569802137,0,0,0
8b67d447-c961-4a6f-abcb-efec920b9066_gdc_realn_rehead,15,149,62,24,0,1,0,43,472,174,627,0,2,0,2.668696388375905,4.795147833556666,4.024265359564466,0.6799052430793003,0,-0.0,0
8cbf17cb-67ca-492f-82be-e749ad6a4b98_gdc_realn_rehead,146,1676,643,351,0,9,1,1118,28130,9672,6238,0,35,2,4.156482167640273,6.136839739956412,4.8731413927271685,3.4831065994259225,0,1.9220904236250185,-0.0
8cda7f9e-1950-431c-ad11-d9f7a106deb7_gdc_realn_rehead,7,202,37,88,4,4,1,27,888,115,25035,9,8,3,1.819028074512106,4.882643570727731,3.480814393725944,0.3018140981537509,1.3689223607402194,1.3862943611198906,-0.0
8dd74a0e-e86f-472c-952d-c4fab0c679fc_gdc_realn_rehead,36,517,199,107,0,7,0,198,4260,1298,15000,0,53,0,3.1817879451514957,5.4035138712483555,4.606789083878057,0.2995956959622838,0,1.565821397455399,0
8e370fa8-00d4-4986-b905-a507517ce6d8_gdc_realn_rehead,272,2830,1159,753,16,29,0,2513,54004,18349,18166,108,144,0,4.487212878157746,6.468803446441596,5.775953125259472,2.642491972139672,2.1145105901575088,2.9686338476877308,0
8f2741bc-e876-4acb-ab86-b90e88330644_gdc_realn_rehead,102,1210,432,320,0,12,0,1099,18175,5290,5496,0,100,0,3.7858615343464823,5.724448096936789,4.3732458847352556,3.1961410551147553,0,1.8969735849117566,0
8ffe8020-a408-4007-ab84-5883149e36c4_gdc_realn_rehead,120,1454,526,404,2,9,1,552,9268,2794,3281,19,38,2,4.475756869168858,6.609893392142603,5.768657319449944,3.8670532049362434,0.336495757583516,1.9072608940284383,-0.0
90233afc-bc3f-450e-a96c-6f5b754d2749_gdc_realn_rehead,25,348,156,96,2,5,0,112,1545,831,395,4,13,0,2.732611889033082,5.374726818462312,4.437399070600508,4.092800583488416,0.6931471805599453,1.564957250242801,0
911906da-bdde-44bd-9a53-0c676959a8f4_gdc_realn_rehead,6,79,35,23,1,1,0,12,360,156,484,2,2,0,1.7917594692280547,3.776283353326953,3.2664401983383953,1.1527874985134265,-0.0,-0.0,0
914d96ca-bf62-4023-b536-f6527f7af929_gdc_realn_rehead,233,2989,934,833,13,17,0,2273,50224,13554,11693,36,216,0,4.635524007122066,6.393028112280557,5.167194886945325,4.31809668265018,2.4912526831842112,2.0275367542702587,0
9156b800-c9f6-494f-a832-66907ebf5a42_gdc_realn_rehead,44,730,319,159,5,3,1,218,4473,6848,1731,10,6,4,3.1481350703355986,5.938426159018901,3.1134261921804174,2.9023975129187054,1.6094379124341005,1.0986122886681096,-0.0
917a6ffc-9078-487d-b0fb-99708819a6e3_gdc_realn_rehead,46,844,291,153,4,3,1,306,7327,2177,842,8,11,4,3.1409214976207176,5.84899754132418,4.7038099141441405,4.602913597004569,1.3862943611198906,0.9075352941050093,-0.0
9233b447-8b45-4a8b-b500-1c40459d4c38_gdc_realn_rehead,1,39,19,17,2,0,2,2,109,76,76,4,0,5,-0.0,3.5303102827737924,2.5314631759278843,2.127793783467251,0.6931471805599453,0,0.6730116670092565
923cf96c-4818-443e-848c-d37831c7600b_gdc_realn_rehead,250,2212,771,550,12,20,0,2904,38285,11919,12907,134,142,0,4.201662380312798,6.29085182094037,4.935971677098367,3.1603153286011882,0.8969355968221543,2.652998467372845,0
92d91508-7894-4d4d-b51e-748c367835ec_gdc_realn_rehead,57,817,283,173,0,6,0,387,8773,2554,1559,0,38,0,3.557550556064271,5.709087711307002,4.889427487989304,4.104417759818069,0,1.3665563955083888,0
9308cfb3-1931-4e3e-92ff-efba26874029_gdc_realn_rehead,98,2384,882,606,7,16,0,567,22421,6578,6959,27,55,0,4.098343264573331,6.8249920761695755,5.884026514867365,3.688049102877306,1.8358438772796095,2.6728318474800505,0
932760c0-da82-4c5e-9ded-a16d66ab901f_gdc_realn_rehead,23,375,183,51,1,1,0,68,2654,980,225,2,6,0,2.911663716226057,4.72450908106326,4.704634308438802,3.4139097206273346,-0.0,-0.0,0
93387379-19eb-49d9-8bd8-b788bc34f146_gdc_realn_rehead,8,201,79,43,8,1,1,37,727,257,197,25,2,3,1.9926901278124676,5.078592430957036,4.185905161527698,3.4063746108206576,1.9112880638492065,-0.0,-0.0
93698f1f-65e2-49d6-bc2a-1f7b720e4a35_gdc_realn_rehead,34,390,116,91,0,1,1,292,3460,857,392,0,8,2,2.7376060245836955,4.905183568949558,3.773996977176789,4.129192696635967,0,-0.0,-0.0
951e0b63-e11e-4a2c-8ca3-539e57edf021_gdc_realn_rehead,82,753,257,183,4,9,0,440,6515,1666,1253,19,78,0,3.9132969132484448,5.657150593703922,4.752796035705365,4.428219929278847,1.1942726843483227,1.5997263978722065,0
953f2f07-f163-43c9-9762-112d07533f4e_gdc_realn_rehead,6,81,37,21,0,1,0,30,544,135,1155,0,2,0,1.6181186968274803,3.269777346547415,3.4275826747295834,0.358297244744931,0,-0.0,0
95426575-1918-4dcb-839a-5399bf441b71_gdc_realn_rehead,13,282,85,99,1,1,0,31,1067,267,13292,2,2,0,2.514574078505208,5.362355678844643,4.285162583375341,0.2672481819628509,-0.0,-0.0,0
964e7cc2-be12-46c0-9a48-9d680c3b45f2_gdc_realn_rehead,23,624,223,112,6,2,0,113,7060,1906,1177,18,17,0,2.9534862832689357,4.641070817348041,4.419361129147814,2.7140037853597807,1.7210891492287168,0.6914160776171183,0
9689e655-bfe7-4a5d-820d-e10550568e18_gdc_realn_rehead,9,68,39,47,1,0,0,58,306,206,3013,2,0,0,1.6225963844061437,3.6900175326460576,3.186348156403159,0.42352284323671074,-0.0,0,0
96c55f10-fe83-4c4a-96ca-9884249e1c5d_gdc_realn_rehead,15,337,162,90,0,3,0,97,4188,2140,4119,0,30,0,2.2489742023559365,4.6095531264108685,3.7383144904489702,0.7326426741727418,0,0.8310088429518809,0
97213ae3-3d55-4d5c-9ab7-aaedb58adf91_gdc_realn_rehead,64,1005,631,256,5,6,0,587,15836,11088,5891,16,27,0,3.261160015928809,5.585353775824323,3.7879512251606635,1.897345903242969,1.3862943611198906,1.6424593414928876,0
97ccb4e0-a0b0-4541-88f9-af010324ab7e_gdc_realn_rehead,61,869,197,214,2,3,0,1136,9556,1547,1983,12,6,0,2.6791863640401363,5.725703177987767,4.379202727468304,4.515085449618526,0.45056120886630463,1.0986122886681096,0
98114139-5bc5-44a9-b2ce-c69093a1dff1_gdc_realn_rehead,56,648,272,162,2,5,0,244,4866,1775,702,5,15,0,3.4355800953448585,5.392054361767871,4.712980327371502,4.493150532682149,0.6730116670092565,1.4302803019110932,0
9887451c-e87f-4fac-b552-bf9c31ad8a07_gdc_realn_rehead,42,720,207,210,8,1,1,361,5542,810,3583,19,2,3,2.808718290749049,5.34637270150444,5.056760970347367,2.6584499371310515,2.0413452698399546,-0.0,-0.0
98b20326-22f4-49f1-90b1-9fdde8d1bc51_gdc_realn_rehead,57,0,0,180,0,0,0,255,0,0,725,0,0,0,3.538771116791561,0,0,4.640954801572739,0,0,0
98de92bf-93b2-4d62-b097-d96c2fcd6f97_gdc_realn_rehead,22,265,122,72,1,1,0,165,1845,759,833,7,2,0,2.525096933633273,4.825957806762208,4.1274127816506985,2.6724235537928593,-0.0,-0.0,0
9ab58d05-8930-4a78-b233-1200279ffc55_gdc_realn_rehead,20,313,137,103,9,0,4,101,1850,880,7343,27,0,17,2.7693847233976077,5.117041861118947,4.2457341510924484,0.500175601671797,2.120710114065794,0,1.036993868518466
9abb3170-120c-4724-84db-664aabd17898_gdc_realn_rehead,22,367,163,90,4,3,0,76,2747,751,2395,11,10,0,2.940757747508909,4.759989842565328,4.719921510593338,1.2027738592812365,1.3421131789144005,0.9502705392332347,0
