Sample ID,chain_type,wxs_count
TCGA-05-4397-01A,TRA,1
TCGA-05-4397-01A,TRB,1
TCGA-05-4397-01A,TRD,0
TCGA-05-4397-01A,TRG,0
TCGA-38-4627-01A,IGH,0
TCGA-38-4627-01A,IGL,0
TCGA-38-4627-01A,IGK,0
TCGA-38-4627-01A,TRA,1
TCGA-38-4627-01A,TRB,1
TCGA-38-4627-01A,TRD,0
TCGA-38-4627-01A,TRG,0
TCGA-50-6590-01A,IGH,1
TCGA-50-6590-01A,IGL,0
TCGA-50-6590-01A,IGK,0
TCGA-50-6590-01A,TRA,1
TCGA-50-6590-01A,TRB,0
TCGA-50-6590-01A,TRD,0
TCGA-50-6590-01A,TRG,1
TCGA-MP-A4TK-01A,IGH,0
TCGA-MP-A4TK-01A,IGL,0
TCGA-MP-A4TK-01A,IGK,0
TCGA-MP-A4TK-01A,TRA,1
TCGA-MP-A4TK-01A,TRB,1
TCGA-MP-A4TK-01A,TRD,0
TCGA-MP-A4TK-01A,TRG,0
TCGA-55-7994-01A,IGH,0
TCGA-55-7994-01A,IGL,0
TCGA-55-7994-01A,IGK,0
TCGA-55-7994-01A,TRA,3
TCGA-55-7994-01A,TRB,3
TCGA-55-7994-01A,TRD,1
TCGA-55-7994-01A,TRG,0
TCGA-95-A4VN-01A,IGH,0
TCGA-95-A4VN-01A,IGL,1
TCGA-95-A4VN-01A,IGK,0
TCGA-95-A4VN-01A,TRA,3
TCGA-95-A4VN-01A,TRB,1
TCGA-95-A4VN-01A,TRD,0
TCGA-95-A4VN-01A,TRG,0
TCGA-44-6148-01A,IGH,0
TCGA-44-6148-01A,IGL,0
TCGA-44-6148-01A,IGK,0
TCGA-44-6148-01A,TRA,0
TCGA-44-6148-01A,TRB,0
TCGA-44-6148-01A,TRD,0
TCGA-44-6148-01A,TRG,0
TCGA-62-8402-01A,IGH,0
TCGA-62-8402-01A,IGL,0
TCGA-62-8402-01A,IGK,0
TCGA-62-8402-01A,TRA,0
TCGA-62-8402-01A,TRB,0
TCGA-62-8402-01A,TRD,0
TCGA-62-8402-01A,TRG,0
TCGA-69-7760-01A,IGH,1
TCGA-69-7760-01A,IGL,0
TCGA-69-7760-01A,IGK,0
TCGA-69-7760-01A,TRA,2
TCGA-69-7760-01A,TRB,0
TCGA-69-7760-01A,TRD,0
TCGA-69-7760-01A,TRG,0
TCGA-05-4382-01A,IGH,0
TCGA-05-4382-01A,IGL,0
TCGA-05-4382-01A,IGK,1
TCGA-05-4382-01A,TRA,2
TCGA-05-4382-01A,TRB,1
TCGA-05-4382-01A,TRD,0
TCGA-05-4382-01A,TRG,0
TCGA-55-8203-01A,IGH,0
TCGA-55-8203-01A,IGL,0
TCGA-55-8203-01A,IGK,0
TCGA-55-8203-01A,TRA,2
TCGA-55-8203-01A,TRB,2
TCGA-55-8203-01A,TRD,0
TCGA-55-8203-01A,TRG,0
TCGA-17-Z057-01A,IGH,0
TCGA-17-Z057-01A,IGL,0
TCGA-17-Z057-01A,IGK,1
TCGA-17-Z057-01A,TRA,0
TCGA-17-Z057-01A,TRB,1
TCGA-17-Z057-01A,TRD,0
TCGA-17-Z057-01A,TRG,1
TCGA-67-6215-01A,IGH,0
TCGA-67-6215-01A,IGL,0
TCGA-67-6215-01A,IGK,0
TCGA-67-6215-01A,TRA,0
TCGA-67-6215-01A,TRB,0
TCGA-67-6215-01A,TRD,0
TCGA-67-6215-01A,TRG,0
TCGA-78-7154-01A,IGH,0
TCGA-78-7154-01A,IGL,0
TCGA-78-7154-01A,IGK,0
TCGA-78-7154-01A,TRA,1
TCGA-78-7154-01A,TRB,0
TCGA-78-7154-01A,TRD,0
TCGA-78-7154-01A,TRG,0
TCGA-86-A4P8-01A,IGH,0
TCGA-86-A4P8-01A,IGL,0
TCGA-86-A4P8-01A,IGK,0
TCGA-86-A4P8-01A,TRA,0
TCGA-86-A4P8-01A,TRB,1
TCGA-86-A4P8-01A,TRD,0
TCGA-86-A4P8-01A,TRG,0
TCGA-64-5775-01A,IGH,0
TCGA-64-5775-01A,IGL,0
TCGA-64-5775-01A,IGK,0
TCGA-64-5775-01A,TRA,0
TCGA-64-5775-01A,TRB,0
TCGA-64-5775-01A,TRD,0
TCGA-64-5775-01A,TRG,0
TCGA-73-4676-01A,IGH,0
TCGA-73-4676-01A,IGL,0
TCGA-73-4676-01A,IGK,0
TCGA-73-4676-01A,TRA,0
TCGA-73-4676-01A,TRB,0
TCGA-73-4676-01A,TRD,0
TCGA-73-4676-01A,TRG,0
TCGA-55-A494-01A,IGH,0
TCGA-55-A494-01A,IGL,0
TCGA-55-A494-01A,IGK,0
TCGA-55-A494-01A,TRA,1
TCGA-55-A494-01A,TRB,1
TCGA-55-A494-01A,TRD,0
TCGA-55-A494-01A,TRG,0
TCGA-91-6828-01A,IGH,0
TCGA-91-6828-01A,IGL,0
TCGA-91-6828-01A,IGK,0
TCGA-91-6828-01A,TRA,1
TCGA-91-6828-01A,TRB,0
TCGA-91-6828-01A,TRD,0
TCGA-91-6828-01A,TRG,0
TCGA-99-8028-01A,IGH,0
TCGA-99-8028-01A,IGL,0
TCGA-99-8028-01A,IGK,1
TCGA-99-8028-01A,TRA,2
TCGA-99-8028-01A,TRB,1
TCGA-99-8028-01A,TRD,0
TCGA-99-8028-01A,TRG,0
TCGA-05-4430-01A,IGH,0
TCGA-05-4430-01A,IGL,0
TCGA-05-4430-01A,IGK,0
TCGA-05-4430-01A,TRA,0
TCGA-05-4430-01A,TRB,2
TCGA-05-4430-01A,TRD,0
TCGA-05-4430-01A,TRG,0
TCGA-67-3774-01A,IGH,0
TCGA-67-3774-01A,IGL,0
TCGA-67-3774-01A,IGK,0
TCGA-67-3774-01A,TRA,0
TCGA-67-3774-01A,TRB,1
TCGA-67-3774-01A,TRD,0
TCGA-67-3774-01A,TRG,0
TCGA-50-5931-01A,IGH,0
TCGA-50-5931-01A,IGL,0
TCGA-50-5931-01A,IGK,0
TCGA-50-5931-01A,TRA,0
TCGA-50-5931-01A,TRB,0
TCGA-50-5931-01A,TRD,0
TCGA-50-5931-01A,TRG,0
TCGA-78-7537-01A,IGH,0
TCGA-78-7537-01A,IGL,0
TCGA-78-7537-01A,IGK,0
TCGA-78-7537-01A,TRA,0
TCGA-78-7537-01A,TRB,0
TCGA-78-7537-01A,TRD,0
TCGA-78-7537-01A,TRG,1
TCGA-86-8278-01A,IGH,0
TCGA-86-8278-01A,IGL,0
TCGA-86-8278-01A,IGK,0
TCGA-86-8278-01A,TRA,2
TCGA-86-8278-01A,TRB,1
TCGA-86-8278-01A,TRD,0
TCGA-86-8278-01A,TRG,0
TCGA-91-8497-01A,IGH,0
TCGA-91-8497-01A,IGL,0
TCGA-91-8497-01A,IGK,0
TCGA-91-8497-01A,TRA,0
TCGA-91-8497-01A,TRB,0
TCGA-91-8497-01A,TRD,0
TCGA-91-8497-01A,TRG,0
TCGA-MP-A4TC-01A,IGH,0
TCGA-MP-A4TC-01A,IGL,0
TCGA-MP-A4TC-01A,IGK,0
TCGA-MP-A4TC-01A,TRA,0
TCGA-MP-A4TC-01A,TRB,0
TCGA-MP-A4TC-01A,TRD,0
TCGA-MP-A4TC-01A,TRG,0
TCGA-73-4670-01A,IGH,0
TCGA-73-4670-01A,IGL,0
TCGA-73-4670-01A,IGK,1
TCGA-73-4670-01A,TRA,0
TCGA-73-4670-01A,TRB,1
TCGA-73-4670-01A,TRD,0
TCGA-73-4670-01A,TRG,0
TCGA-75-5125-01A,IGH,0
TCGA-75-5125-01A,IGL,0
TCGA-75-5125-01A,IGK,0
TCGA-75-5125-01A,TRA,0
TCGA-75-5125-01A,TRB,0
TCGA-75-5125-01A,TRD,0
TCGA-75-5125-01A,TRG,0
TCGA-55-7728-01A,IGH,0
TCGA-55-7728-01A,IGL,0
TCGA-55-7728-01A,IGK,0
TCGA-55-7728-01A,TRA,1
TCGA-55-7728-01A,TRB,0
TCGA-55-7728-01A,TRD,0
TCGA-55-7728-01A,TRG,0
TCGA-97-8176-01A,IGH,0
TCGA-97-8176-01A,IGL,0
TCGA-97-8176-01A,IGK,1
TCGA-97-8176-01A,TRA,0
TCGA-97-8176-01A,TRB,0
TCGA-97-8176-01A,TRD,0
TCGA-97-8176-01A,TRG,0
TCGA-55-A490-01A,IGH,0
TCGA-55-A490-01A,IGL,0
TCGA-55-A490-01A,IGK,0
TCGA-55-A490-01A,TRA,0
TCGA-55-A490-01A,TRB,0
TCGA-55-A490-01A,TRD,0
TCGA-55-A490-01A,TRG,0
TCGA-91-6848-01A,IGH,0
TCGA-91-6848-01A,IGL,0
TCGA-91-6848-01A,IGK,0
TCGA-91-6848-01A,TRA,0
TCGA-91-6848-01A,TRB,0
TCGA-91-6848-01A,TRD,0
TCGA-91-6848-01A,TRG,0
TCGA-55-6968-01A,IGH,0
TCGA-55-6968-01A,IGL,0
TCGA-55-6968-01A,IGK,1
TCGA-55-6968-01A,TRA,0
TCGA-55-6968-01A,TRB,0
TCGA-55-6968-01A,TRD,0
TCGA-55-6968-01A,TRG,0
TCGA-44-2659-01A,IGH,0
TCGA-44-2659-01A,IGL,0
TCGA-44-2659-01A,IGK,0
TCGA-44-2659-01A,TRA,1
TCGA-44-2659-01A,TRB,1
TCGA-44-2659-01A,TRD,0
TCGA-44-2659-01A,TRG,0
TCGA-MP-A4SV-01A,IGH,0
TCGA-MP-A4SV-01A,IGL,0
TCGA-MP-A4SV-01A,IGK,1
TCGA-MP-A4SV-01A,TRA,0
TCGA-MP-A4SV-01A,TRB,1
TCGA-MP-A4SV-01A,TRD,0
TCGA-MP-A4SV-01A,TRG,0
TCGA-50-5045-01A,IGH,0
TCGA-50-5045-01A,IGL,0
TCGA-50-5045-01A,IGK,0
TCGA-50-5045-01A,TRA,0
TCGA-50-5045-01A,TRB,0
TCGA-50-5045-01A,TRD,0
TCGA-50-5045-01A,TRG,0
TCGA-62-8399-01A,IGH,0
TCGA-62-8399-01A,IGL,0
TCGA-62-8399-01A,IGK,0
TCGA-62-8399-01A,TRA,0
TCGA-62-8399-01A,TRB,0
TCGA-62-8399-01A,TRD,0
TCGA-62-8399-01A,TRG,0
TCGA-55-7815-01A,IGH,0
TCGA-55-7815-01A,IGL,0
TCGA-55-7815-01A,IGK,0
TCGA-55-7815-01A,TRA,0
TCGA-55-7815-01A,TRB,0
TCGA-55-7815-01A,TRD,0
TCGA-55-7815-01A,TRG,0
TCGA-17-Z031-01A,IGH,0
TCGA-17-Z031-01A,IGL,0
TCGA-17-Z031-01A,IGK,0
TCGA-17-Z031-01A,TRA,3
TCGA-17-Z031-01A,TRB,1
TCGA-17-Z031-01A,TRD,0
TCGA-17-Z031-01A,TRG,0
TCGA-86-8672-01A,IGH,0
TCGA-86-8672-01A,IGL,0
TCGA-86-8672-01A,IGK,0
TCGA-86-8672-01A,TRA,1
TCGA-86-8672-01A,TRB,2
TCGA-86-8672-01A,TRD,0
TCGA-86-8672-01A,TRG,0
TCGA-38-6178-01A,IGH,0
TCGA-38-6178-01A,IGL,0
TCGA-38-6178-01A,IGK,0
TCGA-38-6178-01A,TRA,0
TCGA-38-6178-01A,TRB,1
TCGA-38-6178-01A,TRD,0
TCGA-38-6178-01A,TRG,0
TCGA-55-8614-01A,IGH,0
TCGA-55-8614-01A,IGL,0
TCGA-55-8614-01A,IGK,0
TCGA-55-8614-01A,TRA,1
TCGA-55-8614-01A,TRB,0
TCGA-55-8614-01A,TRD,0
TCGA-55-8614-01A,TRG,0
TCGA-95-7043-01A,IGH,0
TCGA-95-7043-01A,IGL,0
TCGA-95-7043-01A,IGK,0
TCGA-95-7043-01A,TRA,0
TCGA-95-7043-01A,TRB,0
TCGA-95-7043-01A,TRD,0
TCGA-95-7043-01A,TRG,0
TCGA-17-Z043-01A,IGH,0
TCGA-17-Z043-01A,IGL,0
TCGA-17-Z043-01A,IGK,0
TCGA-17-Z043-01A,TRA,0
TCGA-17-Z043-01A,TRB,0
TCGA-17-Z043-01A,TRD,0
TCGA-17-Z043-01A,TRG,0
TCGA-17-Z005-01A,IGH,0
TCGA-17-Z005-01A,IGL,1
TCGA-17-Z005-01A,IGK,0
TCGA-17-Z005-01A,TRA,8
TCGA-17-Z005-01A,TRB,0
TCGA-17-Z005-01A,TRD,0
TCGA-17-Z005-01A,TRG,1
TCGA-86-A456-01A,IGH,0
TCGA-86-A456-01A,IGL,0
TCGA-86-A456-01A,IGK,0
TCGA-86-A456-01A,TRA,0
TCGA-86-A456-01A,TRB,0
TCGA-86-A456-01A,TRD,0
TCGA-86-A456-01A,TRG,0
TCGA-80-5608-01A,IGH,0
TCGA-80-5608-01A,IGL,0
TCGA-80-5608-01A,IGK,0
TCGA-80-5608-01A,TRA,2
TCGA-80-5608-01A,TRB,0
TCGA-80-5608-01A,TRD,0
TCGA-80-5608-01A,TRG,0
TCGA-55-8087-01A,IGH,0
TCGA-55-8087-01A,IGL,0
TCGA-55-8087-01A,IGK,0
TCGA-55-8087-01A,TRA,1
TCGA-55-8087-01A,TRB,0
TCGA-55-8087-01A,TRD,0
TCGA-55-8087-01A,TRG,0
TCGA-NJ-A55O-01A,IGH,0
TCGA-NJ-A55O-01A,IGL,0
TCGA-NJ-A55O-01A,IGK,0
TCGA-NJ-A55O-01A,TRA,1
TCGA-NJ-A55O-01A,TRB,1
TCGA-NJ-A55O-01A,TRD,1
TCGA-NJ-A55O-01A,TRG,0
TCGA-17-Z036-01A,IGH,0
TCGA-17-Z036-01A,IGL,0
TCGA-17-Z036-01A,IGK,0
TCGA-17-Z036-01A,TRA,1
TCGA-17-Z036-01A,TRB,0
TCGA-17-Z036-01A,TRD,0
TCGA-17-Z036-01A,TRG,0
TCGA-86-8673-01A,IGH,0
TCGA-86-8673-01A,IGL,0
TCGA-86-8673-01A,IGK,0
TCGA-86-8673-01A,TRA,0
TCGA-86-8673-01A,TRB,1
TCGA-86-8673-01A,TRD,0
TCGA-86-8673-01A,TRG,0
TCGA-17-Z001-01A,IGH,1
TCGA-17-Z001-01A,IGL,0
TCGA-17-Z001-01A,IGK,0
TCGA-17-Z001-01A,TRA,1
TCGA-17-Z001-01A,TRB,1
TCGA-17-Z001-01A,TRD,0
TCGA-17-Z001-01A,TRG,0
TCGA-O1-A52J-01A,IGH,0
TCGA-O1-A52J-01A,IGL,0
TCGA-O1-A52J-01A,IGK,0
TCGA-O1-A52J-01A,TRA,0
TCGA-O1-A52J-01A,TRB,1
TCGA-O1-A52J-01A,TRD,0
TCGA-O1-A52J-01A,TRG,0
TCGA-55-7281-01A,IGH,0
TCGA-55-7281-01A,IGL,0
TCGA-55-7281-01A,IGK,0
TCGA-55-7281-01A,TRA,1
TCGA-55-7281-01A,TRB,0
TCGA-55-7281-01A,TRD,0
TCGA-55-7281-01A,TRG,0
TCGA-49-6743-01A,IGH,0
TCGA-49-6743-01A,IGL,0
TCGA-49-6743-01A,IGK,0
TCGA-49-6743-01A,TRA,1
TCGA-49-6743-01A,TRB,2
TCGA-49-6743-01A,TRD,0
TCGA-49-6743-01A,TRG,0
TCGA-05-4402-01A,IGH,0
TCGA-05-4402-01A,IGL,0
TCGA-05-4402-01A,IGK,1
TCGA-05-4402-01A,TRA,0
TCGA-05-4402-01A,TRB,1
TCGA-05-4402-01A,TRD,0
TCGA-05-4402-01A,TRG,0
TCGA-05-4250-01A,IGH,0
TCGA-05-4250-01A,IGL,0
TCGA-05-4250-01A,IGK,0
TCGA-05-4250-01A,TRA,1
TCGA-05-4250-01A,TRB,2
TCGA-05-4250-01A,TRD,0
TCGA-05-4250-01A,TRG,0
TCGA-MP-A4SW-01A,IGH,0
TCGA-MP-A4SW-01A,IGL,0
TCGA-MP-A4SW-01A,IGK,0
TCGA-MP-A4SW-01A,TRA,0
TCGA-MP-A4SW-01A,TRB,1
TCGA-MP-A4SW-01A,TRD,0
TCGA-MP-A4SW-01A,TRG,0
TCGA-62-8398-01A,IGH,0
TCGA-62-8398-01A,IGL,0
TCGA-62-8398-01A,IGK,0
TCGA-62-8398-01A,TRA,0
TCGA-62-8398-01A,TRB,0
TCGA-62-8398-01A,TRD,0
TCGA-62-8398-01A,TRG,0
TCGA-78-8655-01A,IGH,0
TCGA-78-8655-01A,IGL,0
TCGA-78-8655-01A,IGK,0
TCGA-78-8655-01A,TRA,0
TCGA-78-8655-01A,TRB,1
TCGA-78-8655-01A,TRD,0
TCGA-78-8655-01A,TRG,0
TCGA-44-7661-01A,IGH,0
TCGA-44-7661-01A,IGL,0
TCGA-44-7661-01A,IGK,0
TCGA-44-7661-01A,TRA,1
TCGA-44-7661-01A,TRB,2
TCGA-44-7661-01A,TRD,0
TCGA-44-7661-01A,TRG,0
TCGA-95-A4VP-01A,IGH,0
TCGA-95-A4VP-01A,IGL,0
TCGA-95-A4VP-01A,IGK,0
TCGA-95-A4VP-01A,TRA,0
TCGA-95-A4VP-01A,TRB,0
TCGA-95-A4VP-01A,TRD,0
TCGA-95-A4VP-01A,TRG,0
TCGA-44-7667-01A,IGH,0
TCGA-44-7667-01A,IGL,0
TCGA-44-7667-01A,IGK,0
TCGA-44-7667-01A,TRA,0
TCGA-44-7667-01A,TRB,0
TCGA-44-7667-01A,TRD,0
TCGA-44-7667-01A,TRG,0
TCGA-97-8174-01A,IGH,0
TCGA-97-8174-01A,IGL,0
TCGA-97-8174-01A,IGK,0
TCGA-97-8174-01A,TRA,0
TCGA-97-8174-01A,TRB,1
TCGA-97-8174-01A,TRD,0
TCGA-97-8174-01A,TRG,0
TCGA-50-5935-01A,IGH,0
TCGA-50-5935-01A,IGL,0
TCGA-50-5935-01A,IGK,0
TCGA-50-5935-01A,TRA,0
TCGA-50-5935-01A,TRB,0
TCGA-50-5935-01A,TRD,0
TCGA-50-5935-01A,TRG,0
TCGA-35-4123-01A,IGH,0
TCGA-35-4123-01A,IGL,0
TCGA-35-4123-01A,IGK,0
TCGA-35-4123-01A,TRA,1
TCGA-35-4123-01A,TRB,1
TCGA-35-4123-01A,TRD,0
TCGA-35-4123-01A,TRG,0
TCGA-50-5944-01A,IGH,0
TCGA-50-5944-01A,IGL,0
TCGA-50-5944-01A,IGK,0
TCGA-50-5944-01A,TRA,0
TCGA-50-5944-01A,TRB,0
TCGA-50-5944-01A,TRD,0
TCGA-50-5944-01A,TRG,0
TCGA-91-6829-01A,IGH,0
TCGA-91-6829-01A,IGL,0
TCGA-91-6829-01A,IGK,0
TCGA-91-6829-01A,TRA,2
TCGA-91-6829-01A,TRB,0
TCGA-91-6829-01A,TRD,0
TCGA-91-6829-01A,TRG,0
TCGA-44-6144-01A,IGH,0
TCGA-44-6144-01A,IGL,0
TCGA-44-6144-01A,IGK,0
TCGA-44-6144-01A,TRA,0
TCGA-44-6144-01A,TRB,1
TCGA-44-6144-01A,TRD,0
TCGA-44-6144-01A,TRG,0
TCGA-99-8033-01A,IGH,0
TCGA-99-8033-01A,IGL,0
TCGA-99-8033-01A,IGK,1
TCGA-99-8033-01A,TRA,2
TCGA-99-8033-01A,TRB,3
TCGA-99-8033-01A,TRD,0
TCGA-99-8033-01A,TRG,0
TCGA-L4-A4E5-01A,IGH,0
TCGA-L4-A4E5-01A,IGL,0
TCGA-L4-A4E5-01A,IGK,0
TCGA-L4-A4E5-01A,TRA,0
TCGA-L4-A4E5-01A,TRB,0
TCGA-L4-A4E5-01A,TRD,0
TCGA-L4-A4E5-01A,TRG,0
TCGA-50-5051-01A,IGH,0
TCGA-50-5051-01A,IGL,0
TCGA-50-5051-01A,IGK,0
TCGA-50-5051-01A,TRA,0
TCGA-50-5051-01A,TRB,0
TCGA-50-5051-01A,TRD,0
TCGA-50-5051-01A,TRG,0
TCGA-62-A46Y-01A,IGH,0
TCGA-62-A46Y-01A,IGL,0
TCGA-62-A46Y-01A,IGK,0
TCGA-62-A46Y-01A,TRA,0
TCGA-62-A46Y-01A,TRB,1
TCGA-62-A46Y-01A,TRD,0
TCGA-62-A46Y-01A,TRG,0
TCGA-55-8207-01A,IGH,0
TCGA-55-8207-01A,IGL,0
TCGA-55-8207-01A,IGK,0
TCGA-55-8207-01A,TRA,3
TCGA-55-8207-01A,TRB,3
TCGA-55-8207-01A,TRD,0
TCGA-55-8207-01A,TRG,0
TCGA-55-7727-01A,IGH,0
TCGA-55-7727-01A,IGL,0
TCGA-55-7727-01A,IGK,0
TCGA-55-7727-01A,TRA,2
TCGA-55-7727-01A,TRB,2
TCGA-55-7727-01A,TRD,0
TCGA-55-7727-01A,TRG,0
TCGA-44-5643-01A,IGH,0
TCGA-44-5643-01A,IGL,0
TCGA-44-5643-01A,IGK,0
TCGA-44-5643-01A,TRA,0
TCGA-44-5643-01A,TRB,0
TCGA-44-5643-01A,TRD,0
TCGA-44-5643-01A,TRG,0
TCGA-44-3917-01A,IGH,0
TCGA-44-3917-01A,IGL,0
TCGA-44-3917-01A,IGK,0
TCGA-44-3917-01A,TRA,0
TCGA-44-3917-01A,TRB,0
TCGA-44-3917-01A,TRD,0
TCGA-44-3917-01A,TRG,0
TCGA-91-6836-01A,IGH,0
TCGA-91-6836-01A,IGL,0
TCGA-91-6836-01A,IGK,0
TCGA-91-6836-01A,TRA,0
TCGA-91-6836-01A,TRB,0
TCGA-91-6836-01A,TRD,0
TCGA-91-6836-01A,TRG,0
TCGA-55-1592-01A,IGH,0
TCGA-55-1592-01A,IGL,0
TCGA-55-1592-01A,IGK,0
TCGA-55-1592-01A,TRA,0
TCGA-55-1592-01A,TRB,0
TCGA-55-1592-01A,TRD,0
TCGA-55-1592-01A,TRG,0
TCGA-67-3770-01A,IGH,0
TCGA-67-3770-01A,IGL,0
TCGA-67-3770-01A,IGK,1
TCGA-67-3770-01A,TRA,0
TCGA-67-3770-01A,TRB,0
TCGA-67-3770-01A,TRD,0
TCGA-67-3770-01A,TRG,0
TCGA-69-8254-01A,IGH,0
TCGA-69-8254-01A,IGL,0
TCGA-69-8254-01A,IGK,0
TCGA-69-8254-01A,TRA,0
TCGA-69-8254-01A,TRB,0
TCGA-69-8254-01A,TRD,0
TCGA-69-8254-01A,TRG,0
TCGA-49-4506-01A,IGH,0
TCGA-49-4506-01A,IGL,0
TCGA-49-4506-01A,IGK,2
TCGA-49-4506-01A,TRA,0
TCGA-49-4506-01A,TRB,2
TCGA-49-4506-01A,TRD,0
TCGA-49-4506-01A,TRG,0
TCGA-NJ-A55A-01A,IGH,0
TCGA-NJ-A55A-01A,IGL,0
TCGA-NJ-A55A-01A,IGK,0
TCGA-NJ-A55A-01A,TRA,1
TCGA-NJ-A55A-01A,TRB,0
TCGA-NJ-A55A-01A,TRD,0
TCGA-NJ-A55A-01A,TRG,0
TCGA-44-7670-01A,IGH,0
TCGA-44-7670-01A,IGL,0
TCGA-44-7670-01A,IGK,0
TCGA-44-7670-01A,TRA,0
TCGA-44-7670-01A,TRB,1
TCGA-44-7670-01A,TRD,0
TCGA-44-7670-01A,TRG,1
TCGA-MP-A4T4-01A,IGH,1
TCGA-MP-A4T4-01A,IGL,0
TCGA-MP-A4T4-01A,IGK,0
TCGA-MP-A4T4-01A,TRA,3
TCGA-MP-A4T4-01A,TRB,1
TCGA-MP-A4T4-01A,TRD,0
TCGA-MP-A4T4-01A,TRG,0
TCGA-NJ-A55R-01A,IGH,0
TCGA-NJ-A55R-01A,IGL,0
TCGA-NJ-A55R-01A,IGK,1
TCGA-NJ-A55R-01A,TRA,0
TCGA-NJ-A55R-01A,TRB,1
TCGA-NJ-A55R-01A,TRD,0
TCGA-NJ-A55R-01A,TRG,0
TCGA-MN-A4N4-01A,IGH,0
TCGA-MN-A4N4-01A,IGL,0
TCGA-MN-A4N4-01A,IGK,0
TCGA-MN-A4N4-01A,TRA,0
TCGA-MN-A4N4-01A,TRB,1
TCGA-MN-A4N4-01A,TRD,0
TCGA-MN-A4N4-01A,TRG,1
TCGA-86-8054-01A,IGH,0
TCGA-86-8054-01A,IGL,0
TCGA-86-8054-01A,IGK,0
TCGA-86-8054-01A,TRA,1
TCGA-86-8054-01A,TRB,1
TCGA-86-8054-01A,TRD,0
TCGA-86-8054-01A,TRG,0
TCGA-75-6211-01A,IGH,0
TCGA-75-6211-01A,IGL,0
TCGA-75-6211-01A,IGK,0
TCGA-75-6211-01A,TRA,0
TCGA-75-6211-01A,TRB,2
TCGA-75-6211-01A,TRD,0
TCGA-75-6211-01A,TRG,0
TCGA-55-7910-01A,IGH,0
TCGA-55-7910-01A,IGL,0
TCGA-55-7910-01A,IGK,0
TCGA-55-7910-01A,TRA,2
TCGA-55-7910-01A,TRB,0
TCGA-55-7910-01A,TRD,0
TCGA-55-7910-01A,TRG,0
TCGA-55-6981-01A,IGH,1
TCGA-55-6981-01A,IGL,0
TCGA-55-6981-01A,IGK,1
TCGA-55-6981-01A,TRA,2
TCGA-55-6981-01A,TRB,0
TCGA-55-6981-01A,TRD,0
TCGA-55-6981-01A,TRG,0
TCGA-93-A4JP-01A,IGH,0
TCGA-93-A4JP-01A,IGL,0
TCGA-93-A4JP-01A,IGK,0
TCGA-93-A4JP-01A,TRA,0
TCGA-93-A4JP-01A,TRB,0
TCGA-93-A4JP-01A,TRD,0
TCGA-93-A4JP-01A,TRG,0
TCGA-49-AARQ-01A,IGH,0
TCGA-49-AARQ-01A,IGL,0
TCGA-49-AARQ-01A,IGK,0
TCGA-49-AARQ-01A,TRA,0
TCGA-49-AARQ-01A,TRB,0
TCGA-49-AARQ-01A,TRD,0
TCGA-49-AARQ-01A,TRG,1
TCGA-17-Z027-01A,IGH,0
TCGA-17-Z027-01A,IGL,0
TCGA-17-Z027-01A,IGK,0
TCGA-17-Z027-01A,TRA,1
TCGA-17-Z027-01A,TRB,0
TCGA-17-Z027-01A,TRD,0
TCGA-17-Z027-01A,TRG,0
TCGA-MP-A4SY-01A,IGH,0
TCGA-MP-A4SY-01A,IGL,0
TCGA-MP-A4SY-01A,IGK,0
TCGA-MP-A4SY-01A,TRA,0
TCGA-MP-A4SY-01A,TRB,0
TCGA-MP-A4SY-01A,TRD,0
TCGA-MP-A4SY-01A,TRG,0
TCGA-55-8508-01A,IGH,0
TCGA-55-8508-01A,IGL,0
TCGA-55-8508-01A,IGK,0
TCGA-55-8508-01A,TRA,2
TCGA-55-8508-01A,TRB,0
TCGA-55-8508-01A,TRD,0
TCGA-55-8508-01A,TRG,0
TCGA-55-7574-01A,IGH,0
TCGA-55-7574-01A,IGL,0
TCGA-55-7574-01A,IGK,0
TCGA-55-7574-01A,TRA,2
TCGA-55-7574-01A,TRB,1
TCGA-55-7574-01A,TRD,0
TCGA-55-7574-01A,TRG,0
TCGA-17-Z010-01A,IGH,0
TCGA-17-Z010-01A,IGL,0
TCGA-17-Z010-01A,IGK,0
TCGA-17-Z010-01A,TRA,0
TCGA-17-Z010-01A,TRB,1
TCGA-17-Z010-01A,TRD,0
TCGA-17-Z010-01A,TRG,0
TCGA-55-8092-01A,IGH,0
TCGA-55-8092-01A,IGL,0
TCGA-55-8092-01A,IGK,0
TCGA-55-8092-01A,TRA,5
TCGA-55-8092-01A,TRB,1
TCGA-55-8092-01A,TRD,0
TCGA-55-8092-01A,TRG,0
TCGA-MN-A4N5-01A,IGH,0
TCGA-MN-A4N5-01A,IGL,0
TCGA-MN-A4N5-01A,IGK,1
TCGA-MN-A4N5-01A,TRA,0
TCGA-MN-A4N5-01A,TRB,0
TCGA-MN-A4N5-01A,TRD,0
TCGA-MN-A4N5-01A,TRG,0
TCGA-NJ-A4YQ-01A,IGH,0
TCGA-NJ-A4YQ-01A,IGL,0
TCGA-NJ-A4YQ-01A,IGK,0
TCGA-NJ-A4YQ-01A,TRA,1
TCGA-NJ-A4YQ-01A,TRB,1
TCGA-NJ-A4YQ-01A,TRD,0
TCGA-NJ-A4YQ-01A,TRG,0
TCGA-17-Z017-01A,IGH,0
